Character,Word,Word Count
Cobel,mildly,1
Cobel,mind,3
Cobel,miss,1
Cobel,morbid,1
Cobel,more,2
Cobel,mother,3
Cobel,move,1
Cobel,mr,6
Cobel,ms,3
Cobel,much,1
Cobel,mug,1
Cobel,mugwort,1
Cobel,must,6
Cobel,my,17
Cobel,myself,2
Cobel,nannies,1
Cobel,natalie,2
Cobel,neck,1
Cobel,need,4
Cobel,needed,1
Cobel,needs,3
Cobel,never,1
Cobel,new,7
Cobel,news,5
Cobel,nice,2
Cobel,night,2
Cobel,nimble,1
Cobel,nimbleness,1
Cobel,nine,1
Cobel,ninth,1
Cobel,nipples,1
Cobel,no,21
Cobel,nosy,1
Cobel,not,14
Cobel,nothing,2
Cobel,now,9
Cobel,numbers,3
Cobel,nursemaid,1
Cobel,nursing,1
Cobel,of,27
Cobel,off,2
Cobel,offering,1
Cobel,office,2
Cobel,oh,12
Cobel,okay,7
Cobel,on,9
Cobel,once,3
Cobel,one,2
Cobel,only,3
Cobel,open,1
Cobel,or,5
Cobel,orientation,1
Cobel,other,2
Cobel,others,1
Cobel,our,2
Cobel,out,6
Cobel,outie,2
Cobel,outside,1
Cobel,over,1
Cobel,own,1
Cobel,package,1
Cobel,paid,2
Cobel,pain,1
Cobel,painful,1
Cobel,paper,1
Cobel,part,2
Cobel,party,1
Cobel,passed,2
Cobel,pay,1
Cobel,peace,1
Cobel,people,2
Cobel,perilous,1
Cobel,permanent,1
Cobel,person,2
Cobel,peter,1
Cobel,petey,5
Cobel,phone,1
Cobel,pineapple,1
Cobel,place,2
Cobel,plans,1
Cobel,play,1
Cobel,please,4
Cobel,plotting,1
Cobel,poor,2
Cobel,positions,1
Cobel,possibly,1
Cobel,praise,1
Cobel,prep,1
Cobel,principle,1
Cobel,prior,1
Cobel,prisoner,1
Cobel,private,1
Cobel,privilege,1
Cobel,privileges,1
Cobel,probably,1
Cobel,probity,1
Cobel,product,1
Cobel,productive,1
Cobel,properly,1
Cobel,prove,1
Cobel,pummel,1
Cobel,purpose,1
Cobel,purse,1
Cobel,put,1
Cobel,quarter,3
Cobel,quickly,2
Cobel,quit,1
Cobel,quite,1
Cobel,quitting,1
Cobel,quota,2
Cobel,r,1
Cobel,racket,1
Cobel,rag,1
Cobel,ran,1
Cobel,really,1
Cobel,receiving,1
Cobel,recommend,1
Cobel,record,1
Cobel,refinement,1
Cobel,refiner,2
Cobel,reghabi,1
Cobel,reintegrated,1
Cobel,reintegration,3
Cobel,rekindling,1
Cobel,remember,1
Cobel,remotely,1
Cobel,request,1
Cobel,research,1
Cobel,reservation,1
Cobel,respects,2
Cobel,response,1
Cobel,responsibility,1
Cobel,restroom,1
Cobel,retiring,1
Cobel,revive,1
Cobel,revoked,1
Cobel,ricken,1
Cobel,right,6
Cobel,roaming,1
Cobel,role,1
Cobel,room,2
Cobel,rude,1
Cobel,run,1
Cobel,running,1
Cobel,rushing,1
Cobel,s,5
Cobel,sad,1
Cobel,safe,1
Cobel,said,4
Cobel,saints,2
Cobel,salutations,1
Cobel,salve,1
Cobel,same,1
Cobel,sarcasm,1
Cobel,satisfied,1
Cobel,save,1
Cobel,saw,1
Cobel,say,4
Cobel,schedule,1
Cobel,scouring,1
Cobel,scout,1
Cobel,search,1
Cobel,seat,3
Cobel,security,1
Cobel,see,3
Cobel,seemed,1
Cobel,sees,1
Cobel,serious,1
Cobel,serve,3
Cobel,served,1
Cobel,service,1
Cobel,session,1
Cobel,seth,2
Cobel,severe,1
Cobel,severed,2
Cobel,shadow,1
Cobel,shampoo,1
Cobel,share,1
Cobel,she,13
Cobel,shea,1
Cobel,shines,1
Cobel,shit,1
Cobel,shop,3
Cobel,should,5
Cobel,show,1
Cobel,shut,2
Cobel,signatures,1
Cobel,signs,1
Cobel,since,1
Cobel,sips,2
Cobel,sister,1
Cobel,sits,1
Cobel,skin,1
Cobel,sleep,1
Cobel,sleeping,1
Cobel,slightly,1
Cobel,slip,1
Cobel,small,1
Cobel,smell,1
Cobel,smells,1
Cobel,smile,1
Cobel,sniffing,1
Cobel,snoot,1
Cobel,snowiness,1
Cobel,so,18
Cobel,socialized,1
Cobel,softly,1
Cobel,some,4
Cobel,someone,2
Cobel,something,4
Cobel,soon,1
Cobel,sophisticated,1
Cobel,sorry,7
Cobel,soul,2
Cobel,sound,1
Cobel,source,1
Cobel,speak,2
Cobel,speaking,1
Cobel,spending,1
Cobel,stairwell,1
Cobel,stall,1
Cobel,start,2
Cobel,started,1
Cobel,starting,1
Cobel,stay,3
Cobel,step,1
Cobel,stick,1
Cobel,still,6
Cobel,stoop,1
Cobel,stress,1
Cobel,strong,1
Cobel,such,1
Cobel,suddenly,1
Cobel,suffer,2
Cobel,supervise,1
Cobel,suppose,1
Cobel,sure,1
Cobel,surest,1
Cobel,sway,1
Cobel,sweet,1
Cobel,sweetheart,1
Cobel,sympathize,1
Cobel,take,3
Cobel,takes,1
Cobel,taking,1
Cobel,talk,5
Cobel,tame,1
Cobel,task,2
Cobel,tea,1
Cobel,tell,3
Cobel,tempers,2
Cobel,tense,2
Cobel,terse,1
Cobel,testing,3
Cobel,than,2
Cobel,thank,4
Cobel,thankfully,1
Cobel,that,19
Cobel,the,80
Cobel,thee,1
Cobel,their,1
Cobel,them,5
Cobel,then,5
Cobel,there,14
Cobel,they,4
Cobel,thimble,1
Cobel,thing,3
Cobel,think,6
Cobel,thinking,1
Cobel,third,1
Cobel,this,20
Cobel,those,2
Cobel,thought,4
Cobel,throat,1
Cobel,through,2
Cobel,throw,1
Cobel,thy,1
Cobel,till,1
Cobel,time,3
Cobel,to,73
Cobel,today,2
Cobel,toilet,1
Cobel,told,2
Cobel,tomorrow,1
Cobel,tonight,1
Cobel,too,2
Cobel,top,1
Cobel,touch,1
Cobel,trainee,1
Cobel,training,1
Cobel,triggered,1
Cobel,troubled,1
Cobel,troubling,1
Cobel,truer,1
Cobel,trust,2
Cobel,trusted,1
Cobel,try,2
Cobel,trying,5
Cobel,ultimately,1
Cobel,uncomfortable,1
Cobel,under,1
Cobel,until,3
Cobel,unwell,1
Cobel,up,2
Cobel,upon,3
Cobel,upper,1
Cobel,upside,1
Cobel,us,3
Cobel,used,3
Cobel,using,1
Cobel,usually,2
Cobel,vaginal,1
Cobel,valiance,1
Cobel,value,1
Cobel,values,1
Cobel,verve,1
Cobel,very,2
Cobel,video,2
Cobel,virgin,1
Cobel,vision,1
Cobel,vocally,1
Cobel,waffle,1
Cobel,wait,2
Cobel,waiting,1
Cobel,walk,1
Cobel,wanna,1
Cobel,want,4
Cobel,wanted,2
Cobel,warranted,1
Cobel,was,19
Cobel,waste,1
Cobel,watch,3
Cobel,watching,1
Cobel,way,4
Cobel,we,12
Cobel,weaponizing,1
Cobel,welcome,2
Cobel,well,8
Cobel,wellness,3
Cobel,went,2
Cobel,were,9
Cobel,what,20
Cobel,whatever,1
Cobel,when,7
Cobel,where,1
Cobel,which,4
Cobel,while,2
Cobel,whisper,1
Cobel,white,1
Cobel,who,6
Cobel,whoever,1
Cobel,whose,1
Cobel,why,5
Cobel,wife,2
Cobel,wiles,2
Cobel,will,12
Cobel,wit,1
Cobel,with,13
Cobel,without,2
Cobel,woe,1
Cobel,woefully,1
Cobel,word,1
Cobel,wordsmith,1
Cobel,work,2
Cobel,worried,1
Cobel,worth,1
Cobel,would,6
Cobel,wow,1
Cobel,wrap,1
Cobel,yeah,2
Cobel,yes,22
Cobel,yet,2
Cobel,yield,1
Cobel,you,116
Cobel,your,34
Cobel,yours,1
Cobel,yourself,3
Cobel (singing),chosen,1
Cobel (singing),kier,2
Cobel (singing),one,1
Cop 1 (voice),all,1
Cop 1 (voice),breathing,1
Cop 1 (voice),can,1
Cop 1 (voice),hear,1
Cop 1 (voice),it,1
Cop 1 (voice),man,1
Cop 1 (voice),me,1
Cop 1 (voice),no,1
Cop 1 (voice),not,1
Cop 1 (voice),now,1
Cop 1 (voice),right,1
Cop 1 (voice),sir,4
Cop 1 (voice),slow,1
Cop 1 (voice),take,1
Cop 1 (voice),you,1
Cop 2 (voice),a,2
Cop 2 (voice),at,1
Cop 2 (voice),back,1
Cop 2 (voice),call,1
Cop 2 (voice),came,1
Cop 2 (voice),convenience,1
Cop 2 (voice),did,1
Cop 2 (voice),direction,1
Cop 2 (voice),dispatch,1
Cop 2 (voice),from,1
Cop 2 (voice),got,2
Cop 2 (voice),happen,1
Cop 2 (voice),he,1
Cop 2 (voice),i,1
Cop 2 (voice),in,1
Cop 2 (voice),just,1
Cop 2 (voice),okay,2
Cop 2 (voice),on,1
Cop 2 (voice),please,1
Cop 2 (voice),see,1
Cop 2 (voice),stand,1
Cop 2 (voice),store,1
Cop 2 (voice),that,2
Cop 2 (voice),to,1
Cop 2 (voice),which,1
Cop 2 (voice),yeah,1
Cop 2 (voice),you,4
Cop 3 (voice),back,1
Cop 3 (voice),be,1
Cop 3 (voice),board,1
Cop 3 (voice),bpm,1
Cop 3 (voice),breathing,1
Cop 3 (voice),down,2
Cop 3 (voice),get,1
Cop 3 (voice),give,1
Cop 3 (voice),gonna,1
Cop 3 (voice),grab,1
Cop 3 (voice),he,1
Cop 3 (voice),him,1
Cop 3 (voice),is,1
Cop 3 (voice),just,1
Cop 3 (voice),me,1
Cop 3 (voice),on,1
Cop 3 (voice),right,1
Cop 3 (voice),stretcher,1
Cop 3 (voice),the,3
Cop 3 (voice),yeah,3
Cop 4 (voice),an,1
Cop 4 (voice),can,1
Cop 4 (voice),get,1
Cop 4 (voice),guy,1
Cop 4 (voice),id,1
Cop 4 (voice),on,1
Cop 4 (voice),this,1
Cop 4 (voice),you,1
Danise,a,1
Danise,about,1
Danise,agree,1
Danise,all,1
Danise,always,1
Danise,and,3
Danise,at,1
Danise,awkward,1
Danise,be,1
Danise,began,1
Danise,confused,1
Danise,congressional,1
Danise,could,1
Danise,curious,1
Danise,do,1
Danise,does,1
Danise,element,1
Danise,exactly,1
Danise,fall,1
Danise,fascinating,1
Danise,feel,1
Danise,food,1
Danise,for,1
Danise,former,1
Danise,grasp,1
Danise,have,1
Danise,his,1
Danise,history,1
Danise,i,7
Danise,in,3
Danise,it,4
Danise,just,2
Danise,know,2
Danise,leaving,1
Danise,life,1
Danise,like,1
Danise,mark,2
Danise,me,1
Danise,mean,1
Danise,no,2
Danise,now,1
Danise,of,2
Danise,on,3
Danise,one,1
Danise,other,1
Danise,patton,1
Danise,professor,1
Danise,rebeck,1
Danise,ricken,1
Danise,right,2
Danise,said,1
Danise,salves,1
Danise,sister,1
Danise,so,4
Danise,something,1
Danise,stagger,1
Danise,suddenly,1
Danise,suppose,1
Danise,sure,1
Danise,take,1
Danise,that,3
Danise,the,5
Danise,then,1
Danise,they,2
Danise,think,1
Danise,thinking,1
Danise,this,1
Danise,to,1
Danise,told,1
Danise,topical,1
Danise,v,1
Danise,very,1
Danise,visceral,1
Danise,walk,1
Danise,was,1
Danise,we,1
Danise,weigh,1
Danise,well,3
Danise,what,1
Danise,where,1
Danise,wish,1
Danise,wow,1
Danise,you,5
Danise,your,1
Dario R,a,3
Dario R,bad,1
Dario R,brooms,2
Dario R,can,1
Dario R,do,1
Dario R,each,1
Dario R,eagans,1
Dario R,face,1
Dario R,find,1
Dario R,first,1
Dario R,found,1
Dario R,grazie,1
Dario R,how,1
Dario R,i,1
Dario R,in,3
Dario R,ink,1
Dario R,it,1
Dario R,italian,2
Dario R,liar,1
Dario R,made,1
Dario R,marco,1
Dario R,modo,1
Dario R,my,1
Dario R,of,1
Dario R,pencils,1
Dario R,perché,1
Dario R,perpetuity,1
Dario R,piedi,1
Dario R,plate,1
Dario R,poor,1
Dario R,rope,1
Dario R,say,1
Dario R,some,1
Dario R,speaks,1
Dario R,sta,1
Dario R,strano,1
Dario R,the,1
Dario R,very,1
Dario R,was,1
Dario R,we,2
Dario R,were,2
Dario R,where,1
Dario R,wing,1
Dario R,with,1
Dario R,yeah,1
Dario R,you,2
Devon,a,55
Devon,about,8
Devon,accept,1
Devon,accident,1
Devon,accosted,1
Devon,actually,3
Devon,affected,1
Devon,after,3
Devon,afterimage,1
Devon,again,4
Devon,against,1
Devon,aggressive,1
Devon,ah,3
Devon,ahead,1
Devon,alexa,1
Devon,alive,2
Devon,all,9
Devon,already,2
Devon,also,2
Devon,am,3
Devon,ambulance,2
Devon,an,8
Devon,and,38
Devon,angel,1
Devon,anniversary,1
Devon,another,2
Devon,answer,2
Devon,any,2
Devon,anymore,1
Devon,anywhere,1
Devon,apologized,1
Devon,apology,1
Devon,apparently,1
Devon,appreciated,1
Devon,are,28
Devon,around,2
Devon,as,6
Devon,ask,1
Devon,ass,1
Devon,assume,1
Devon,assuming,1
Devon,at,13
Devon,awesome,2
Devon,babe,4
Devon,baby,13
Devon,back,7
Devon,badge,1
Devon,bar,1
Devon,basement,1
Devon,be,16
Devon,beautiful,2
Devon,because,5
Devon,become,1
Devon,bed,1
Devon,beds,1
Devon,been,10
Devon,before,3
Devon,being,2
Devon,bet,2
Devon,better,2
Devon,birth,1
Devon,birthing,3
Devon,book,3
Devon,boring,1
Devon,boss,2
Devon,bosses,1
Devon,both,1
Devon,bottle,2
Devon,boulders,1
Devon,bradley,1
Devon,brain,1
Devon,break,1
Devon,breath,1
Devon,bridge,1
Devon,bring,2
Devon,brother,3
Devon,bud,2
Devon,buddy,3
Devon,businessman,1
Devon,bust,1
Devon,but,23
Devon,by,3
Devon,bye,3
Devon,cabin,6
Devon,call,3
Devon,called,1
Devon,calling,1
Devon,came,1
Devon,camp,2
Devon,can,16
Devon,car,1
Devon,card,1
Devon,careful,4
Devon,carved,1
Devon,cause,2
Devon,chance,1
Devon,change,2
Devon,changed,1
Devon,check,1
Devon,chewing,2
Devon,child,3
Devon,choice,1
Devon,christ,3
Devon,clock,2
Devon,close,1
Devon,coat,1
Devon,cobel,2
Devon,coffee,5
Devon,cogs,1
Devon,colleague,1
Devon,collective,1
Devon,college,1
Devon,come,6
Devon,commit,1
Devon,common,2
Devon,company,1
Devon,confirm,1
Devon,confirmation,1
Devon,contact,1
Devon,continues,1
Devon,cool,1
Devon,copy,2
Devon,corporate,1
Devon,cottage,1
Devon,cottages,1
Devon,could,6
Devon,couple,1
Devon,course,1
Devon,crash,1
Devon,crazy,1
Devon,crush,1
Devon,curious,1
Devon,current,1
Devon,custody,1
Devon,cut,2
Devon,cute,1
Devon,dad,1
Devon,danise,1
Devon,dark,1
Devon,day,1
Devon,days,1
Devon,deal,1
Devon,death,2
Devon,definitely,1
Devon,depressing,1
Devon,devon,4
Devon,dick,2
Devon,did,10
Devon,die,1
Devon,died,1
Devon,diligent,1
Devon,disaster,1
Devon,distillery,1
Devon,distracted,1
Devon,do,38
Devon,doctor,2
Devon,does,2
Devon,doing,3
Devon,door,3
Devon,doorstep,1
Devon,down,2
Devon,downstairs,1
Devon,drinking,1
Devon,driving,1
Devon,dude,2
Devon,dumber,1
Devon,earn,1
Devon,easy,1
Devon,eat,1
Devon,egg,1
Devon,eight,1
Devon,eleanor,3
Devon,element,1
Devon,else,2
Devon,employees,1
Devon,end,2
Devon,ends,1
Devon,enjoy,2
Devon,equipment,1
Devon,espionage,1
Devon,even,2
Devon,evening,1
Devon,everest,1
Devon,everything,2
Devon,evidence,1
Devon,exactly,1
Devon,excuse,1
Devon,exhausted,1
Devon,explanation,1
Devon,exposed,1
Devon,face,1
Devon,families,1
Devon,family,1
Devon,far,2
Devon,fast,1
Devon,feel,2
Devon,few,1
Devon,figure,1
Devon,find,3
Devon,fine,4
Devon,first,3
Devon,five,1
Devon,flask,1
Devon,float,1
Devon,floodlight,1
Devon,floor,1
Devon,focused,1
Devon,food,1
Devon,for,19
Devon,forget,1
Devon,forgetting,1
Devon,forgive,2
Devon,forgot,1
Devon,found,2
Devon,fraud,1
Devon,friends,3
Devon,from,7
Devon,fruit,1
Devon,fuck,18
Devon,fucking,14
Devon,fuckity,1
Devon,fun,1
Devon,gave,1
Devon,gecko,1
Devon,gemma,4
Devon,get,12
Devon,getting,2
Devon,gift,1
Devon,girl,2
Devon,give,6
Devon,giving,1
Devon,glad,1
Devon,glory,1
Devon,go,14
Devon,god,12
Devon,going,6
Devon,gone,1
Devon,gonna,17
Devon,good,10
Devon,got,3
Devon,gotcha,1
Devon,gotta,4
Devon,grasping,1
Devon,great,2
Devon,greets,1
Devon,gross,1
Devon,grows,1
Devon,guess,3
Devon,guy,1
Devon,guys,2
Devon,had,4
Devon,half,2
Devon,hand,2
Devon,handed,1
Devon,handle,1
Devon,hands,2
Devon,happened,2
Devon,happening,1
Devon,harmony,1
Devon,has,5
Devon,hate,1
Devon,haunt,1
Devon,have,16
Devon,having,1
Devon,he,16
Devon,healing,1
Devon,heard,2
Devon,hell,1
Devon,hello,1
Devon,help,2
Devon,helping,1
Devon,her,25
Devon,here,13
Devon,hey,16
Devon,hi,13
Devon,hill,1
Devon,him,4
Devon,his,9
Devon,history,1
Devon,hit,1
Devon,hold,3
Devon,hole,1
Devon,holy,3
Devon,home,2
Devon,hook,1
Devon,hoped,1
Devon,hoping,1
Devon,host,1
Devon,hot,1
Devon,hour,2
Devon,hours,1
Devon,how,12
Devon,hungry,1
Devon,hurt,2
Devon,hurting,1
Devon,hurts,2
Devon,husband,1
Devon,i,109
Devon,idea,1
Devon,ideas,3
Devon,if,18
Devon,in,17
Devon,innie,5
Devon,innies,1
Devon,insane,2
Devon,inspectors,1
Devon,inspired,1
Devon,interest,1
Devon,into,1
Devon,invading,1
Devon,is,30
Devon,it,34
Devon,its,1
Devon,jesus,3
Devon,job,2
Devon,journalists,1
Devon,just,23
Devon,kalen,1
Devon,keep,2
Devon,kidding,1
Devon,kiddos,1
Devon,kidnapped,1
Devon,kids,1
Devon,kill,1
Devon,kind,1
Devon,kindergarten,1
Devon,know,28
Devon,knows,2
Devon,lactation,1
Devon,lady,4
Devon,language,1
Devon,large,1
Devon,last,4
Devon,later,1
Devon,law,1
Devon,lawyer,1
Devon,leave,1
Devon,leaving,1
Devon,left,6
Devon,life,2
Devon,like,23
Devon,listen,6
Devon,literal,1
Devon,literally,2
Devon,little,3
Devon,lodge,1
Devon,long,2
Devon,look,2
Devon,looked,1
Devon,looking,1
Devon,looks,4
Devon,lost,3
Devon,lot,2
Devon,love,1
Devon,lumon,6
Devon,lustgarten,1
Devon,machine,1
Devon,made,4
Devon,make,1
Devon,makes,1
Devon,making,2
Devon,man,4
Devon,management,1
Devon,managers,1
Devon,many,1
Devon,mark,30
Devon,matter,1
Devon,may,1
Devon,maybe,5
Devon,me,31
Devon,mean,11
Devon,meant,1
Devon,meet,4
Devon,meeting,1
Devon,meltdown,1
Devon,mess,1
Devon,messages,1
Devon,messing,1
Devon,met,2
Devon,metaphor,1
Devon,might,3
Devon,milady,2
Devon,mile,1
Devon,miller,1
Devon,mind,1
Devon,minutes,2
Devon,mistake,1
Devon,more,2
Devon,mrs,10
Devon,much,5
Devon,mustache,1
Devon,my,26
Devon,name,2
Devon,narcotics,1
Devon,nat,1
Devon,natalie,1
Devon,near,1
Devon,nearing,1
Devon,need,8
Devon,needs,1
Devon,neighbor,1
Devon,never,2
Devon,new,2
Devon,next,1
Devon,nice,5
Devon,night,4
Devon,no,27
Devon,noises,1
Devon,nope,3
Devon,not,28
Devon,noticed,1
Devon,now,9
Devon,numbers,1
Devon,obviously,1
Devon,of,22
Devon,off,2
Devon,officially,1
Devon,oh,22
Devon,okay,50
Devon,old,1
Devon,on,13
Devon,once,1
Devon,one,10
Devon,only,4
Devon,onto,1
Devon,ooh,2
Devon,opposite,1
Devon,option,1
Devon,or,7
Devon,other,2
Devon,out,9
Devon,over,2
Devon,owe,1
Devon,own,1
Devon,pain,1
Devon,pants,2
Devon,park,1
Devon,past,1
Devon,patton,1
Devon,paychecks,1
Devon,pee,1
Devon,people,7
Devon,photo,1
Devon,pick,2
Devon,picture,1
Devon,pies,1
Devon,pips,1
Devon,pit,1
Devon,plainly,1
Devon,plan,1
Devon,play,1
Devon,pleasantly,1
Devon,please,5
Devon,pregnant,1
Devon,prepared,1
Devon,pretty,2
Devon,probably,1
Devon,professor,1
Devon,promise,1
Devon,propaganda,1
Devon,proud,2
Devon,prove,2
Devon,prowler,1
Devon,psst,1
Devon,pump,1
Devon,pumped,1
Devon,punish,1
Devon,purpose,1
Devon,put,1
Devon,questions,1
Devon,quite,1
Devon,quitting,1
Devon,razor,1
Devon,reach,1
Devon,ready,3
Devon,really,8
Devon,rebeck,1
Devon,referenced,1
Devon,reflection,1
Devon,reintegrating,1
Devon,remember,5
Devon,remind,1
Devon,retreat,2
Devon,rich,3
Devon,richest,1
Devon,ricken,5
Devon,right,20
Devon,risk,1
Devon,rock,1
Devon,room,1
Devon,rope,1
Devon,ruining,1
Devon,run,1
Devon,said,4
Devon,same,1
Devon,saw,1
Devon,say,5
Devon,saying,1
Devon,says,1
Devon,scale,1
Devon,scared,1
Devon,scooted,1
Devon,sec,1
Devon,second,2
Devon,see,5
Devon,seen,1
Devon,selvig,9
Devon,senator,1
Devon,send,1
Devon,sense,2
Devon,seriously,2
Devon,settled,1
Devon,sever,1
Devon,severed,3
Devon,share,1
Devon,she,28
Devon,shit,6
Devon,shot,1
Devon,should,2
Devon,sibling,1
Devon,simple,1
Devon,simply,1
Devon,since,1
Devon,single,1
Devon,sir,1
Devon,sister,1
Devon,sitting,1
Devon,skedaddle,1
Devon,skull,1
Devon,smarter,1
Devon,smell,2
Devon,smells,1
Devon,snark,1
Devon,so,32
Devon,solitary,1
Devon,somebody,1
Devon,something,3
Devon,sorry,9
Devon,sounds,1
Devon,sovereign,1
Devon,spared,1
Devon,speaking,2
Devon,specific,1
Devon,spell,1
Devon,squeeze,2
Devon,standard,1
Devon,started,1
Devon,state,1
Devon,stay,1
Devon,staying,1
Devon,still,3
Devon,stop,2
Devon,store,1
Devon,strange,1
Devon,stumbler,1
Devon,stupid,1
Devon,super,1
Devon,supposed,1
Devon,sure,3
Devon,surprised,1
Devon,swear,1
Devon,switching,1
Devon,tack,1
Devon,take,6
Devon,takes,1
Devon,taking,1
Devon,talk,8
Devon,talked,1
Devon,talking,3
Devon,task,1
Devon,teacher,1
Devon,teaching,3
Devon,tell,3
Devon,than,3
Devon,thank,16
Devon,thanks,3
Devon,that,34
Devon,the,64
Devon,their,4
Devon,them,3
Devon,then,5
Devon,therapy,1
Devon,there,16
Devon,these,3
Devon,they,9
Devon,thing,8
Devon,think,15
Devon,thinking,2
Devon,this,28
Devon,those,1
Devon,though,3
Devon,thought,4
Devon,three,2
Devon,through,1
Devon,throw,1
Devon,thus,1
Devon,ticking,1
Devon,time,3
Devon,to,58
Devon,told,1
Devon,tomorrow,1
Devon,tonight,1
Devon,too,4
Devon,touch,1
Devon,tried,3
Devon,try,1
Devon,trying,7
Devon,two,1
Devon,uh,1
Devon,uncle,1
Devon,understand,1
Devon,until,1
Devon,unto,1
Devon,up,11
Devon,us,5
Devon,use,1
Devon,used,1
Devon,veins,1
Devon,version,1
Devon,very,2
Devon,visceral,1
Devon,wait,5
Devon,wake,2
Devon,wakes,1
Devon,walk,2
Devon,wall,1
Devon,walls,1
Devon,wanna,8
Devon,want,3
Devon,wanted,2
Devon,wants,2
Devon,was,32
Devon,watch,1
Devon,water,1
Devon,way,3
Devon,we,24
Devon,weekend,1
Devon,weeks,1
Devon,weird,4
Devon,welcome,1
Devon,well,13
Devon,were,6
Devon,what,34
Devon,whatever,6
Devon,when,5
Devon,where,4
Devon,whether,1
Devon,which,3
Devon,while,1
Devon,whistling,1
Devon,who,4
Devon,whole,1
Devon,why,9
Devon,wife,3
Devon,will,7
Devon,william,2
Devon,wind,1
Devon,wish,1
Devon,with,18
Devon,without,1
Devon,woman,1
Devon,wonderful,2
Devon,wondering,2
Devon,work,6
Devon,worker,1
Devon,workers,1
Devon,works,1
Devon,would,3
Devon,wound,1
Devon,wow,2
Devon,wrong,2
Devon,yard,1
Devon,yay,1
Devon,yeah,46
Devon,yep,3
Devon,yes,15
Devon,yet,3
Devon,york,1
Devon,you,160
Devon,your,23
Devon,yours,2
Devon,zone,2
Doctor,do,1
Doctor,have,1
Doctor,thank,1
Doctor,them,1
Doctor,you,2
Dot,sure,1
Dr. Mauer,a,1
Dr. Mauer,all,1
Dr. Mauer,apart,1
Dr. Mauer,are,1
Dr. Mauer,barrier,1
Dr. Mauer,beautiful,1
Dr. Mauer,begin,1
Dr. Mauer,call,1
Dr. Mauer,damn,1
Dr. Mauer,drummond,3
Dr. Mauer,eagan,1
Dr. Mauer,efficacy,1
Dr. Mauer,enter,2
Dr. Mauer,feels,1
Dr. Mauer,gemma,4
Dr. Mauer,here,1
Dr. Mauer,him,1
Dr. Mauer,holding,1
Dr. Mauer,hurt,1
Dr. Mauer,is,2
Dr. Mauer,it,1
Dr. Mauer,kill,1
Dr. Mauer,let,1
Dr. Mauer,man,1
Dr. Mauer,mr,3
Dr. Mauer,no,14
Dr. Mauer,not,1
Dr. Mauer,nothing,1
Dr. Mauer,of,1
Dr. Mauer,part,1
Dr. Mauer,room,2
Dr. Mauer,she,1
Dr. Mauer,shortly,1
Dr. Mauer,speak,1
Dr. Mauer,stop,4
Dr. Mauer,take,1
Dr. Mauer,test,2
Dr. Mauer,that,1
Dr. Mauer,the,5
Dr. Mauer,them,1
Dr. Mauer,this,1
Dr. Mauer,to,2
Dr. Mauer,touch,1
Dr. Mauer,uh,1
Dr. Mauer,welcome,1
Dr. Mauer,who,1
Dr. Mauer,will,1
Dr. Mauer,you,3
Drummond,a,7
Drummond,advance,1
Drummond,after,2
Drummond,again,2
Drummond,against,1
Drummond,alternatively,1
Drummond,an,2
Drummond,and,13
Drummond,animal,1
Drummond,anonymously,1
Drummond,another,2
Drummond,anywhere,1
Drummond,apologize,2
Drummond,approbations,1
Drummond,are,5
Drummond,around,1
Drummond,arrange,1
Drummond,arranged,1
Drummond,as,6
Drummond,at,1
Drummond,atonements,1
Drummond,attendance,1
Drummond,back,3
Drummond,barriers,1
Drummond,basics,1
Drummond,be,7
Drummond,beast,1
Drummond,been,2
Drummond,begin,1
Drummond,big,1
Drummond,bleeds,1
Drummond,both,1
Drummond,break,3
Drummond,brought,1
Drummond,bulk,1
Drummond,but,1
Drummond,by,1
Drummond,call,1
Drummond,calls,1
Drummond,can,1
Drummond,cherished,1
Drummond,clean,1
Drummond,clip,1
Drummond,clouded,1
Drummond,coalesce,1
Drummond,cold,1
Drummond,commit,1
Drummond,completion,1
Drummond,complex,1
Drummond,conducting,1
Drummond,confirmed,1
Drummond,confusion,1
Drummond,contentions,1
Drummond,contretemps,1
Drummond,could,1
Drummond,curiosity,1
Drummond,daily,1
Drummond,day,2
Drummond,decided,1
Drummond,depending,1
Drummond,deterred,1
Drummond,did,1
Drummond,discovery,1
Drummond,document,1
Drummond,done,1
Drummond,door,1
Drummond,eagan,2
Drummond,employee,1
Drummond,encouraged,1
Drummond,entombed,1
Drummond,errors,1
Drummond,eternal,1
Drummond,evening,1
Drummond,excellent,1
Drummond,expected,1
Drummond,failed,1
Drummond,father,1
Drummond,fault,1
Drummond,final,1
Drummond,find,1
Drummond,finest,1
Drummond,fingers,1
Drummond,finish,1
Drummond,following,1
Drummond,for,6
Drummond,forced,1
Drummond,founder,1
Drummond,four,1
Drummond,friday,1
Drummond,from,1
Drummond,front,1
Drummond,fuck,1
Drummond,get,1
Drummond,gift,1
Drummond,give,3
Drummond,go,1
Drummond,gonna,2
Drummond,goodbye,1
Drummond,grace,1
Drummond,great,1
Drummond,greater,1
Drummond,greatest,1
Drummond,guide,1
Drummond,hand,1
Drummond,harm,1
Drummond,has,1
Drummond,have,7
Drummond,he,3
Drummond,heard,1
Drummond,helly,1
Drummond,her,3
Drummond,here,3
Drummond,him,4
Drummond,his,1
Drummond,history,1
Drummond,holding,1
